83849,gedit,general,gedit crashes after closing open file window,"Package: geditSeverity: normalVersion: 1.120.0Synopsis: gedit crashes after closing open file windowBugzilla-Product: geditBugzilla-Component: generalBugBuddy-GnomeVersion: 2.0 (1.117.1)Description:Description of Problem:Once you close the open file icon and cancel, a segmentation fault errorcrashes geditSteps to reproduce the problem:1. Open gedit from nautilus2. Click 'file' icon. The window to choose which file appears.3. On that window, press 'cancel' button. Gedit crashes.Actual Results:Gedit crashes with a segmentation fault.Expected Results:return to aplication.How often does this happen?everytime you follow the steps.Additional Information:------- Bug moved to this database by unknown@bugzilla.gnome.org 2002-06-01 19:38 -------The original reporter ( aber1730@alu-etsetb.upc.es ) of this bug does not have an account here.Reassigning to the exporter, unknown@bugzilla.gnome.org .Reassigning to the default owner of the component, maggi@athena.polito.it .++Please add the GNOME2 keyword when reporting a gedit 1.1xx.y bug.This bug is fixed in gedit 1.121.1"
510262,vala,Code Generator,callbacks not cast to real type,"Please describe the problem:build/client.c:90: warning: passing argument 2 of 'xmmsc_disconnect_callback_set' from incompatible pointer typeSteps to reproduce:private void on_disconnect() {	disconnected();	Xmms.MainLoop.GMain.shutdown(_xmms, _gmain);}......_xmms.disconnect_callback_set(on_disconnect, this);......Actual results:build/client.c:90: warning: passing argument 2 of 'xmmsc_disconnect_callback_set' from incompatible pointer typeas the generated function doesn't match the callback signature, it uses the class type where the API expects ""void *"".Expected results:no warningsgenerated code could be like this to prevent warnings:		xmmsc_disconnect_callback_set (self->priv->_xmms, (xmmsc_disconnect_func_t) abraca_client_on_disconnect, self);Does this happen every time?Other information:++Confirming.++Note that these warning were introduced after upgrading to trunk from 0.1.5++2008-01-18  Jürg Billeter  < j@bitron.ch >	* vala/valavoidtype.vala: implement get_cname method	* gobject/valaccodegenerator.vala: cast function pointers to callback	  type, fixes bug 510262 Fixed in r858."
454109,GnuCash,Import - AqBanking,Online banking: grey out online actions when there is no online account,"I've setup aqbanking with my 'Girokonto'. If I goto Actions -> online actions -> get ... (I've german lang: ""Saldenabfrage"") in a *different* account, I only get a flicker, but no error message. Only in the right account it works.There should be an error message or, even better, the menu shouldn't be there at all or greyed out.++Yes, something should be done here.++I've added it to my list of things to look into...++Related bug:- Open an account (register) page - Select and deselect (Ctrl click) an account on the accounts tree page  so that none is selected- Select previously opened account page again  --> Online actions are inactive even for a valid AqBanking account++The feature request is very valid and I would like to see this as well. I didn't continue implementing this because 1. I didn't understand the gnucash dynamic menu infrastructure well enough to find the callbacks that get called when the selection in the main widget changes (e.g. in the hierarchy you select a non-HBCI account vs. a HBCI-enabled account), and 2. the current implementation defers the initialization of the AB_BANKING object until the action is actually triggered, but I thought querying the existence of a valid HBCI-enabled account requires an existing AB_BANKING object (because old BLZ/Ktonr. mappings might still be stored in the gnucash kvp frame of the accoutn), and that would require changing the initialization / de-initialization of the AB_BANKING in the gncmod-aqbanking module. Or in other words I thought it is an expensive operation to find out whether a gnucash account can be mapped to an AB_ACCOUNT which means the online actions can be enabled. If that can be done as a cheap operation, this feature here of course should be possible.++Created attachment 175974  [details]  [review] Online actions are disabled for accounts which have no bankcode and account id assignedThis fix does not require initialization of the AB_BANKING object.++Comment on attachment 175974  [details]  [review] Online actions are disabled for accounts which have no bankcode and account id assignedr19914, thanks a lot!++Created attachment 176063  [details]  [review] Patch to improve error handling for online actionsShow error message, if assigned online account is not valid or cannot be found or if the selected online action is not valid for this account. Improved checking if online job has been successfully executed.++Comment on attachment 176063  [details]  [review] Patch to improve error handling for online actionsLooks good. However, the new strings should better be committed only after the freeze. And: I'm still a bit unsure about the wording. We shouldn't use the word ""Function xy ..."" because nowhere else this is called ""function"" but instead ""Action"". Also, is the wording ""online account assigned"" consistent with what the online banking setup wizard uses? If it is, we are fine here, otherwise the error message should be adapted to match the wizard's wording.++Created attachment 176099  [details]  [review] Patch to improve error handling for online actions - version 2Includes the suggested string changes, else unchanged.++Comment on attachment 176099  [details]  [review] Patch to improve error handling for online actions - version 2Very good, thanks!++Comment on attachment 176099  [details]  [review] Patch to improve error handling for online actions - version 2r20022, thanks a lot!++GnuCash bug tracking has moved to a new Bugzilla host. This bug has been copied to https://bugs.gnucash.org/show_bug.cgi?id=454109 . Please update any external references or bookmarks."
218328,evolution,Mailer,Build failure on solaris 2.6: no socklen_t,"Description of Problem:Building evolution on solaris 2.6 fails on the file camel/camel-tcp-stream-raw.c with the error 'socklen_t' undeclared. There is no other use of socklen_t in the source tree. Under solaris, the fix should be to typedef socklen_t size_t. This should be possible through configure.Steps to reproduce the problem:1. Try to build on solaris.2. Watch the build fail on camel/camel-tcp-stream-raw.c3. Actual Results:Build fails.Expected Results:Evolution compiles.How often does this happen? Always on solaris.Additional Information:++I think this is solved. Fejjie?++yes.grabbed from a current configure.in:dnl check for socklen_t (in Unix98)AC_MSG_CHECKING(for socklen_t)AC_TRY_COMPILE([#include <sys/socket.h>socklen_t x;],[],[AC_MSG_RESULT(yes)],[AC_TRY_COMPILE([#include <sys/socket.h>int accept (int, struct sockaddr *, size_t *);],[],[AC_MSG_RESULT(size_t)AC_DEFINE(socklen_t,size_t)], [AC_MSG_RESULT(int)AC_DEFINE(socklen_t,int)])])"
314755,evolution,Mailer,Status tracking - Time is incorrect,"Please describe the problem:I am using GroupWise as my mail server.The time shown in the status tracking for a sent mail is incorrect. It is shownin UTC, causing it to display incorrect information - that is, 5.5 hours behindmy local time.So the time needs to be shown in the local time, instead of UTC.Steps to reproduce:0. Send a test mail to yourself1. Click on ""Sent Items""2. Right click on a mail and choose ""Track Message Status""3. Look at the creation date, and the date of delivery/opening.Actual results:The delivery/opening date is 5.5 hours before the creation date.Expected results:They should both be displayed in the local time.Does this happen every time?YesOther information:++Created attachment 51508  [details]  [review] Fixes the bug.The attched patch fixes the bug. However there are lots other problems withstatus tracking dialog and the info displayed by it. I guess it needs to beworked upon a lot or re-written entirely.++The patch looks fine.++can this patch go in now??++Ping pong. This bug has an attachment with accepted-commit_after_freeze. We arenot in a freeze, so please commit if it still applies.++Finally, got it into HEAD. Closing bug."
207896,evolution,Mailer,Crash while viewing/closing multiple view windows for same HTML message,"Description:I was doing some experimenting while writing the bug report I just filed (#7894 -- about the stop button failing to abort HTML msg image transfers) and wanted to see if there was a stop button in the toolbar for separate message view windows.While ""Loading message content (...)"" was still displayed in the main Evo windowstatus bar, and the message was highlighted in blue in the folder view, I pressed [Enter] to open the message in a new window.  Nothing happened for over 5 secs, so I thought nothing was going to happen.  I right-clicked on the message and immediately a context menu popped up; I selected ""Open"".   Nothing happened for several seconds, so I tried to open the message via File->Open Message with no immediate results.Eventually several windows popped up one by one and I realized my requests had been cached and that Evo was simply crawling along.  I attempted to close all the windows (by clicking on the close-window button on the title bar, I think; I may have used Ctrl-W for one, too) and Evo crashed out with this error.Debugging Information:0x409fdc09 in wait4 () from /lib/libc.so.6++* Additional Info0820 snapshot build++Hrm. I /think/ this is a duplicate of 6969, but I'm not certain.++Definetly not the same as 6969.Any way you can get a trace of all threads?++pretty sure I fixed this a long while back. had to do with ref/unrefissues iirc.++Sorry!  I missed that request for stack traces from back in August.Just tried once to reproduce this now and it didn't crash, though itstill took an extraordinarily long time--10-15 seconds--before the separate-msg-view windows opened up.Agreed it's FIXED."
248001,Evolution Exchange,Connector,Connector license email message contains broken links,"The email message sent when you purchase an individual license forconnector has a broken link for downloading Red Carpet.  The link in themessage is http://ximian.com/red_carpet/download , which shows up as ""notfound"" after being clicked.++OK, here's more interesting info.  Using Galeon, I tried to downloadfirst by going to http://ximian.com/products/connector/download.html ,then clicking the ""available separately"" link to get to the Red Carpetdownload page.  This got me to what appeared to be the same page asmentioned in the comment #1 , but this time selecting the OS took me toa page with the install instructions and a link to http://www-files.ximian.com/red-carpet/redhat-9-i386/ .  Hooray!But wait, don't celebrate yet....  clicking on that link results in a403 error (""you don't have access permissions"").  ARG!!!!++PS Since the problem in comment #2 is more accurately a websiteproblem, I'll open a different bug under that product.  But the brokenlicense message problem still remains (and might be more appropriateunder a different Bugzilla product as well, but I didn't know which one).++Hm... I can't figure out how to download it either. :-}You should try asking our support department if you haven'talready (using the support registration info from the licenseemail). (If nothing else, they can get the web team to fix thebroken links.)Christine, I'm assigning this bug to you since I don't know wherethe license email comes from exactly...++changed the letter to point to the correct page.also adding redirect on the broken URL++sounds fixed then"
352947,evolution,Mailer,crash in Evolution: select an default s/mime...,"What were you doing when the application crashed?select an default s/mime certificate (account preferences, security tab)Distribution: Ubuntu 6.06 (dapper)Gnome Release: 2.15.92 2006-08-25 (GARNOME)BugBuddy Version: 2.15.92Memory status: size: 190328832 vsize: 0 resident: 190328832 share: 0 rss: 37416960 rss_rlim: 0CPU usage: start_time: 1156579833 rtime: 0 utime: 422 stime: 0 cutime:382 cstime: 0 timeout: 40 it_real_value: 0 frequency: 0Backtrace was generated from '/home/compukid/garnome/bin/evolution-2.8'Using host libthread_db library ""/lib/tls/i686/cmov/libthread_db.so.1"".[Thread debugging using libthread_db enabled][New Thread -1231997248 (LWP 31789)][New Thread -1337984080 (LWP 32135)][New Thread -1328514128 (LWP 31842)][New Thread -1319707728 (LWP 31818)][New Thread -1311315024 (LWP 31813)][New Thread -1302922320 (LWP 31812)][New Thread -1265603664 (LWP 31811)][New Thread -1274528848 (LWP 31809)][New Thread -1282921552 (LWP 31808)][New Thread -1291314256 (LWP 31807)][New Thread -1257210960 (LWP 31802)][New Thread -1248818256 (LWP 31801)][New Thread -1240425552 (LWP 31800)]0xffffe410 in __kernel_vsyscall ()++++critical warning crasher, stacktrace looks unique.++*** Bug 395721 has been marked as a duplicate of this bug. ***++Created attachment 90606  [details]  [review] proposed patchfor evolution;EMAccountEditor isn't a GtkWidget.++Committed to stable/head."
459932,libgnomecanvas,core,Missing SVN tags for 2.19.x releases,"libgnomecanvas does not have revisions tagged for the 2.19.0 or 2.19.1 releases. Makes it un-necessarily hard to figure out what revision of a file of interest was present in a release.++I'm sorry, the tags have been created some weeks ago and the new releases also got tagged. Closing now."
351945,gtk+,Class: GtkRecent,Tooltips in the recent files popup menu do not work for remote uris,"You can see this bug in gedit CVS HEAD.1. Open a remote file (for example "" http://www.gnome.org "")2. Open the recent files popup menu in the toolbar3. Look at the tooltip associated with the remote file, you will get ""Open '(null)'""It seems gtk_recent_info_get_display_name only works for local uris.++Created attachment 71856  [details]  [review] patch fixing gtk_recent_info_get_display_namethis patch fixes gtk_recent_info_get_display_name() behaviour, by making it display the URI (upgrading it to UTF-8, even if it should not be necessary as we require the URI to be valid UTF-8 strings) in case of non-local resources.++fixed in HEAD.  might be worth to backport it to the stable branch too.2006-11-16  Emmanuele Bassi  < ebassi@gnome.org >        * gtk/gtkrecentmanager.c:        (gtk_recent_info_get_uri_display): Return the URI        of the GtkRecentInfo object (upgraded to UTF-8 if        needed) in case of non-local file. (#351945)"
42175,nautilus,general,Nautilus draws horizontal and vertical scrollbars too thin.,"It looks like Nautilus is drawing the scroll bars 15 pixels wide rather than 16.  As a result themed scroll bars are getting squished.In addition, once this happens, they need to be tucked under the window's content view by 1 pixel to avoid a double black (or grey in most cases) line.------- Additional Comments From darin@bentspoon.com 2000-08-16 11:31:21 ----On Macintosh, the ""tucking under"" technique is used. But I don't think Gtkallows/supports this. It's going to be interesting making this work right.------- Additional Comments From eli@eazel.com 2000-10-16 19:38:10 ----Batch-assigning QA ownership of remaining bugs to eli@eazel.com ------- Additional Comments From darin@bentspoon.com 2000-12-14 15:42:52 ----Carbamide has found examples of 15, 16, and 17-pixel wide scroll bars in othergtk applications. He's going to talk to Arlo a bit and research exactly how Ineed to fix this before I dig in and fix it.------- Additional Comments From don@eazel.com 2000-12-15 09:31:48 ----Batch move all 254 PR3 P5 bugs to 1.0.1.------- Bug moved to this database by unknown@bugzilla.gnome.org 2001-09-09 20:36 -------The original reporter ( arlo@workthatmouse.com ) of this bug does not have an account here.Reassigning to the exporter, unknown@bugzilla.gnome.org .++Moving to ""future"" - this doesn't seem crucial.++in 1.1.11, the scrollbars seem to be the same size as all other gnome2sidebars. should we close as fixed?++Works here."
121289,yelp,General,[RFE] Add Copy to Yelp,"It'd be useful to be able to copy a selection in the Yelp window into the Xclipboard. Use cases: try out command line examples and such, etc.++*** Bug 140984 has been marked as a duplicate of this bug. ***++Strongly second this request.  Copying text out of the help file, and not beingable to, is something I run into all the time.++Hi,This is currently in HEAD and should make it through to the next release ofGNOME (2.10)Thanks++As this is in newer Yelps, I'm going to close this bug."
170754,criawips,general,Sketchy string,"The following string has a common message, but is stated using some unusualwords for an user interface:#: src/main-window.c:971msgid """"""An internal error happened. Maybe your system is going out of resources or """"your installation is broken.""I'd suggest changing it to:""An internal error occurred. Your system may be out of resources, or you may """"have a broken installation.""++2005-03-18  Sven Herzberg  < herzi@gnome-de.org >        * src/main-window.c: string fix (thanks to Adam Weinberger; fixes bug 170754 )"
523871,l10n,Slovak [sk],gtk+: gtk bad expression,"Incorrect translationApplication: gtk-enginesIncorrect text:#: ../gtk/gtkstock.c:400msgid ""_Yes""msgstr ""_Ano""Should be:#: ../gtk/gtkstock.c:400msgid ""_Yes""msgstr ""Án_o""++According to http://l10n.gnome.org/module/gtk-engines there is no Slovak translation of gtk-engines. Please give me more information regarding the bug.Thank you.++sorry, of course it is in http://l10n.gnome.org/POT/gtk+.HEAD/gtk+.HEAD.sk.po++i found one mistake#: ../gtk/gtkstock.c:308msgid ""_Delete""msgstr ""_Odstrániť""should be#: ../gtk/gtkstock.c:308msgid ""_Delete""msgstr ""O_dstrániť""it is in slovak HIG++Fixed."
170755,gtk+,Widget: GtkFileChooser,crashed when creating a directory,"Distribution: Debian 3.1Package: file-rollerSeverity: normalVersion: GNOME2.10.0 2.10.0Gnome-Distributor: UbuntuSynopsis: crashed when creating a directoryBugzilla-Product: file-rollerBugzilla-Component: generalBugzilla-Version: 2.10.0BugBuddy-GnomeVersion: 2.0 (2.10.0)Description:Description of the crash:crashed when creating a directory to extract a zip file toSteps to reproduce the crash:1. open archive2. click ""extract"" button3. click ""create folder"" buttonHow often does this happen?every timeDebugging Information:Backtrace was generated from '/usr/bin/file-roller'(no debugging symbols found)Using host libthread_db library ""/lib/tls/i686/cmov/libthread_db.so.1"".(no debugging symbols found)`system-supplied DSO at 0xffffe000' has disappeared; keeping itssymbols.(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)[Thread debugging using libthread_db enabled][New Thread -1221618400 (LWP 11589)][New Thread -1232688208 (LWP 11594)][New Thread -1232356432 (LWP 11593)][New Thread -1223963728 (LWP 11592)](no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)(no debugging symbols found)0xffffe410 in __kernel_vsyscall ()++------- Bug moved to this database by unknown@bugzilla.gnome.org 2005-03-18 00:07 -------Unknown version 2.10.0 in product file-roller.  Setting version to ""2.10.x"".Unknown platform unknown. Setting to default platform ""Other"".Unknown milestone ""unknown"" in product ""file-roller"".   Setting to default milestone for this product, '---'Setting to default status ""UNCONFIRMED"".Setting qa contact to the default for this product.   This bug either had no qa contact or an invalid one.++Using your instructions, I can duplicate using file-roller 2.9.92.  Here's thefirst part of the stack trace:Backtrace was generated from '/opt/gnome2/bin/file-roller'++I'll attach the full stack trace in an attachment.++Created attachment 38878  [details] Full stacktrace++Oh, I forgot.  Here's the assertion shown in the terminal when the crash occurs:Gtk-ERROR **: file gtkfilechooserdefault.c: line 1792 (queue_edited_idle):assertion failed: (!impl->edited_idle)aborting...++bugzilla.ubuntu.com has a similar bug on firefox: https://bugzilla.ubuntu.com/show_bug.cgi?id=7552 That seems to be a gtk fileselector issue, reassiging++Is this a duplicate of bug 170127 ?++*** Bug 170127 has been marked as a duplicate of this bug. ***++*** Bug 170950 has been marked as a duplicate of this bug. ***++*** Bug 170991 has been marked as a duplicate of this bug. ***++*** Bug 171120 has been marked as a duplicate of this bug. ***++*** Bug 168964 has been marked as a duplicate of this bug. ***++*** Bug 168651 has been marked as a duplicate of this bug. ***++I can't reproduce this bug in ubuntu withfile-roller 2.10.0gtk 2.6.4-0ubuntu1nor with mozilla-firefox.Maybe it has been already resolved?++*** Bug 170580 has been marked as a duplicate of this bug. ***++The latest DUP is 2.10.x on Ubuntuhowever I cannot reproduce on GARNOME 2.10.0.1file-roller 2.10.0++I can't reproduce it any more either (I have updated packadges since theoriginal report).++It seems that this bug is AMD64 specific, according to the Ubuntu bug report: https://bugzilla.ubuntu.com/show_bug.cgi?id=7552 . I can confirm it is stillhappening on AMD64.++Frederik: No it's not.  I duplicated on my system, and the original stack traceobviously isn't from AMD64 either.++I am having this problem on Ubuntu's Hoary (Array 7) too, running an AMD Athlon2000 processor. Could it be related to optimization flags during the compilationof GTK. The crash is not limited to AMD64 processors, but seems to be limited toAMD processors. Just a thought...++*** Bug 171985 has been marked as a duplicate of this bug. ***++I am running on celeron, so I doubt it is AMD specific.++*** Bug 171161 has been marked as a duplicate of this bug. ***++*** Bug 172042 has been marked as a duplicate of this bug. ***++Elijah, can you still duplicate this?  I can't :(If so, what's your platform, versions, etc?++I did duplicate it once, but I can't seem duplicate it now and  I haven'tupdated anything.  It may be tarball or zipfile specific.  The problem is, I wasmost likely to have used whatever tarball or zipfile was provided in another bugreport for some other test (this was just one in a series of bugs I wastriaging).  Anyway, I'm runing on x86, Fedora Core 2, with Gnome installed viajhbuild using the gnome-2.10 moduleset.  It appears that gtk+ was pulled fromcvs on March 10th, while file-roller was pulled from cvs on March 4th.  I'll seeif I can find a tarball or zipfile or other archive that I can get this crash tooccur with...++Okay! Watch Ubuntu's thread on this bug: https://bugzilla.ubuntu.com/show_bug.cgi?id=7552 Dino wrote that it only happens when you create a folder in your home directory,e.g. /home/$user. I've checked this, and he is right. I am not experiencing anyproblems while creating a folder in another directory.++Found an unreliable way to duplicate it:- start gedit in your home directory- type something- Hit C-s- Open the ""Browse for other folders"" expander- Hit the ""Create folder"" button- ... the uncertainty comes here ... unfocus the window, or just wait a bit- crashThis will only work only if you are in your home directory.What happens is this:When the cell being edited stops editing, the file chooser queues an idlehandler to create the new folder and switch to it.  There's a good reason whyit's done in an idle, but I don't remember the details right now --- I'm sureit's explained in the ChangeLog.1. In the last step, where you unfocus the window, the cell stops editing andthe file chooser calls queue_edited_idle() for the first time.2. We go back to the main loop.3. GConfd changes something under ~/.gconfd, and so the mtime of this changes. The file chooser gets notified about this change.4. The file system model emits row_changed, which eventually gets pick up by thetree view.5. The tree view stops editing because a row was changed (this is ingtktreeview.c:7045).6. Due to this, the file chooser gets notified again that the cell stoppedediting, so it calls queue_edited_idle() again.  Since we already have an idlehandler, the assertion fails.Some thoughts about this:- The tree view should probably not stop editing if the row that changes isdifferent from the row being edited.  This bug mentions this and provides apatch: http://bugzilla.ximian.com/show_bug.cgi?id=59669 - The file chooser could probably just monitor the case where the cell editingis *canceled*, rather than terminated in any way, and cancel its idle handler inthat case.  Or something like that.  I'll do this for now.I'm attaching a stack trace that shows the problem induced by a change in ~/.gconfd.++Created attachment 39451  [details] Stack trace that shows the bug triggered by a spurious change in a file under ~++Note that the stack trace above does not show where queue_edited_idle() getscalled for the first time.  It gets called in a previous iteration of the mainloop, so it doesn't appear in this particular stack trace.++Fixed on HEAD and gtk-2-6.2005-03-30  Federico Mena Quintero  < federico@ximian.com >	Fix #170755:	* gtk/gtktreeview.c (gtk_tree_view_row_changed): Only stop editing	if the row which changed is the same as the row being edited.++*** Bug 172053 has been marked as a duplicate of this bug. ***++*** Bug 306734 has been marked as a duplicate of this bug. ***"
462509,orca,general,ARIA dialogs are not being announced,"ARIA dialogs are not true windows so onWindowActivated() is not triggered when one of these dialogs appears.  There are caretMoved and Focus events being triggered, but unfortunately neither of these event handlers are handling these dialogs properly.  I would have expected locusOfFocusChanged() to handle this situation, but updateBraille() is failing for some reason.  braille.setFocus() seems to get hung in getLineInfo().  Investigate and implement a new strategy for ARIA dialogs.++Created attachment 92922  [details]  [review] first version of ARIA dialogs are not being announcedARIA dialogs are a departure from  ""treat ARIA widgets like GTK+ widgets"" paradigm because ARIA dialogs are not top level windows.  As such, the work was done in gecko.py instead of default.py.Two changes were necessary.  First, in locusOfFocusChanged I detected if the newly focused obj is a dialog.  If it is I set the caret and created both speech and Braille output.  I am not sure if this is the best approach but it does seem to work quite well on my dialog test case http://archive.dojotoolkit.org/nightly/dojotoolkit/dijit/tests/test_Dialog.html .  Next, I may have exposed a Mozilla bug because the dialog has a 'text' object that does not implement IText.  Strange!  The check for a valid IText handle in braille.py was necessary to get around this.++> Two changes were necessary.  First, in locusOfFocusChanged I detected if the> newly focused obj is a dialog.  If it is I set the caret and created both> speech and Braille output. With the patch, the logic will continue on in the method if the role is a dialog.  Is this the intent?  If not, would it be better to just add the dialog role check in to the 'if'?                if (oldLocusOfFocus and \                   not self.inDocumentContent(oldLocusOfFocus)) \                    or (newLocusOfFocus \                        and (newLocusOfFocus.role == rolenames.ROLE_DIALOG): > .  Next, I may have exposed a Mozilla bug because the dialog has a 'text'> object that does not implement IText.  Strange!  The check for a valid IText> handle in braille.py was necessary to get around this. This definitely seems like a Mozilla bug and what you've done seems like a good defensive maneuver.  Which specific object(s) in http://archive.dojotoolkit.org/nightly/dojotoolkit/dijit/tests/test_Dialog.html are showing this behavior, btw?++(In reply to comment #2 ) > > Two changes were necessary.  First, in locusOfFocusChanged I detected if the> > newly focused obj is a dialog.  If it is I set the caret and created both> > speech and Braille output.  > > With the patch, the logic will continue on in the method if the role is a> dialog.  Is this the intent?  If not, would it be better to just add the dialog> role check in to the 'if'? Yes, my thinking was that the default script should be called (end of method) and it probably should not be.  I've combined with the 'if' as suggested and it works fine.  I'll post new patch soon. > > .  Next, I may have exposed a Mozilla bug because the dialog has a 'text'> > object that does not implement IText.  Strange!  The check for a valid IText> > handle in braille.py was necessary to get around this.> > This definitely seems like a Mozilla bug and what you've done seems like a good> defensive maneuver.  Which specific object(s) in> http://archive.dojotoolkit.org/nightly/dojotoolkit/dijit/tests/test_Dialog.html > are showing this behavior, btw? The behavior was seen for the text object that is the child of the dialog launched from 'Show dialog'.  Something has changed in Firefox and this problem is no longer being seen.  BTW, the dialog is buried deep in the hierarchy.  It is in the third to last section that has children.  I believe the defensive code should stay.  It is very cheap and who knows how many similar errors are out there,++Created attachment 93292  [details]  [review] second version of ARIA dialogs are not being announcedpatch includes recommendations from Will's previous comment.++> Created an attachment (id=93292) [edit]> second version of ARIA dialogs are not being announced Looks good to me.  I say check it in to trunk, mark this as [pending] and let people give it a test drive.  If Joanie and Mike come back and say it works for them, this probably should also be checked into the gnome-2-20 branch.  Thanks!++Committed to trunk.++Works for me.++This seems to work well with the supplied test case.++This has been retested and continues to work.  I'm marking it FIXED."
163773,gtk+,Widget: Other,Font selection dialog gets problematic with tons-o-fonts,"Install a ton of fonts, then try to pick one. Wheee.Okay, so this only hits something like 1% of the general user base.  Probablyjust people involved in graphic design which basically means ""people doinggraphic design *for* GNOME and assorted other loons"".  Quite likely this isreally an application level problem for the likes of Inkscape and Gimp, but Ithought I'd file the bug anyways to see what happened.Suggestions?  I don't know, fonts dont exactly have a ton of metadata associatedwith them to aid in filtering or organizing.  I mean its not like we could hackup a nifty beagle-powered widget for fonts or anything.  I guess the questionwould be ""how can a designer have a ton of fonts available without making it apain in the ass to change the desktop/application/metacity fonts?""  Maybe ifthere was a way to seperate fonts by directory or some junk like that, butnothing elegant that I can think of.++Moving this to gnome-control-center since the dialog in question lives there.++font selection dialog is in GTK+, just used by gnome-font-properties++the new font selection dialog available in GTK+ >= 3.2 has been completely redesigned by the GNOME design team, so I guess that particular users group outlined by the reported has been covered.API reference: http://developer.gnome.org/gtk3/stable/GtkFontChooser.html"
97471,GStreamer,gst-plugins,SVCD playback not fixed in gstreamer 0.4.2 rpms for rh8,"SVCD playback is still not width enough in 0.4.2 (same as in 0.4.1). wtaysupposedly fixed it, but for me, with the 0.4.2 rpms for rh8, it is not.++Works for me now on rh8 with gstreamer cvs and opt scheduler, thanks."
535116,banshee,Podcasting,"""Download All Episodes"" option is re-downloading existing episodes","Please describe the problem:The ""download all episodes"" option on a podcast is downloading episodes again that have already been downloaded before.This happens on all podcasts I have tried.Steps to reproduce:1. Download some episodes of a podcast2. Select ""Download all episodes"" option on a podcastActual results:Downloads all episodes, including ones that have already been downloaded, by the client.Expected results:For the client to only download episodes that haven't yet been downloadedDoes this happen every time?YesOther information:Using the Ubuntu Banshee Team's PPA package of banshee-1.++This is still present in Version 1.0.0++I can confirm this problem and I don't know what is a big deal with comparing file sizes on both sides + giving us an option to force download again if we find this one broken (even file sizes are the same). So far Banshee 1.4.1 tries to grab the same file as many times as I want (doesn't care that the correct size file is already there) so it downloads the same file all over again attaching some kind of HASH string to the filename.Banshee would be my best player but podcasting bit sux.++Created attachment 137741  [details]  [review] Prevents the re-downloading of existing episodes.++Hrm, AsyncDownload method is this:        public void AsyncDownload ()        {            if (DownloadedAt == DateTime.MinValue)                Manager.QueueDownload (this);        }But it looks like nothing is actually setting the DownloadedAt property anywhere.Can you change your patch to modify that method to check DownloadStatus instead?++Created attachment 137750  [details]  [review] Modified the other method.++Created attachment 137848  [details]  [review] Modified the other method + Removes the extra check to see if it's downloadedThis patch is pretty much the same patch as the ""Modified the other method"" patch, but it removes the other the condition to see if it's already downloaded in the method ""OnPodcastItemDownload"". It's  unnecessary to check it twice. :)++Bulk changing the assignee to banshee-maint@gnome.bugs to make it easier for people to get updated on all banshee bugs by following that address.  It's usually quite apparent who is working on a given bug by the comments and/or patches attached.++Thanks, finally fixed at long last."
61580,eel,general,eel_background_is_dark treats many light backgrounds as dark,"With eel from the eel-1-0 branch and using the ximian-south theme (oranother light background) I get too bright and thus non-readable file names.++Can you post the image that eel is treating as dark somewhere? Perhapsyou can attach it to this bug.Since we just corrected a bug that would cause eel to treat all largebackgrounds as light, the function hasn't had much real-world testing.But I don't have easy access to the ximian-south theme.++It's not only related to the ximian-south theme. If it's not caused by an error on my side you should be able toreproduce it by just dragging a rather light background (eg. 'Chalk')from the 'Backgrounds & Emblems' dialog into the icon view.++OK. Chalk is a good test case. I'll have this fixed right away.++Fixed in eel head and stable branch. I was dividing the intensityby an extra factor of 2, which made everything seem dark."
